First Normal Date	Last Normal Date	Log Count	Risk Based Priority (RBP)	Log Source Entity	Log Source Type	Classification	Common Event	Direction	Zone (Origin)	Zone (Impacted)	Entity (Origin)	Entity (Impacted)	Location (Origin)	Location (Impacted)	Network (Origin)	Network (Impacted)	Host (Origin)	Host (Impacted)	Known Host (Origin)	Known Host (Impacted)	IP Address (Origin)	IP Address (Impacted)	NAT IP Address (Origin)	NAT IP Address (Impacted)	MAC Address (Origin)	MAC Address (Impacted)	Interface (Origin)	Interface (Impacted)	Application	TCP/UDP Port (Origin)	TCP/UDP Port (Impacted)	NAT TCP/UDP Port (Origin)	NAT TCP/UDP Port (Impacted)	Protocol	Vendor Message ID	User (Origin)	User (Impacted)	Group	Domain Impacted	Sender	Recipient	Object	Object Name	URL	Command	Process Name	Process ID	Severity	Version	Host (Impacted) KBytes Rcvd	Host (Impacted) KBytes Sent	Host (Impacted) Packets Rcvd	Host (Impacted) Packets Sent	Reason	Result	Policy	Object Type	Hash	Response Code	Action	Session Type	CVE	Threat ID	Status	Serial Number	Parent Process Path	Parent Process Name	Parent Process ID	User Agent	Vendor Info	Threat Name	Domain Origin	Country (Origin)	Country (Impacted)	Region (Origin)	Region (Impacted)	HostName (Origin)	HostName (Impacted)	Known Application
2022-12-09 04:12:06 PM	2022-12-09 04:12:45 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	51019	53	41897	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:06 PM	2022-12-09 04:12:45 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Hong Kong: Hong Kong	VM Network		10.1.1.11	104.47.124.8			10.1.1.11	104.47.124.8	217.28.52.100	0.0.0.0			eth1		53\UDP	42494	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	Hong Kong	Latvia: Riga				
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50685	53	55604	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49421	53	44350	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United Kingdom: London: London	VM Network		10.1.1.11	139.45.207.79			10.1.1.11	139.45.207.79	217.28.52.100	0.0.0.0			eth1		53\UDP	3430	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United Kingdom	Latvia: Riga	United Kingdom: London			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		10.1.1.170	142.250.74.35			10.1.1.170	142.250.74.35	217.28.52.97	0.0.0.0			eth1		443\UDP	56468	443	21978	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Netherlands: Noord-Holland: Amsterdam	VM Network		10.1.1.133	93.184.220.29			10.1.1.133	93.184.220.29	217.28.52.97	0.0.0.0			eth1		80\TCP	58871	80	10986	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Netherlands	Latvia: Riga	Netherlands: Noord-Holland			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.133	170.72.231.161			10.1.1.133	170.72.231.161	217.28.52.97	0.0.0.0			eth1		443\TCP	54938	443	32210	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49750	53	11232	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	51197	53	40744	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.133	170.72.231.10			10.1.1.133	170.72.231.10	217.28.52.97	0.0.0.0			eth1		443\TCP	54937	443	11990	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Netherlands: Noord-Holland: Amsterdam	VM Network		10.1.1.133	93.184.220.29			10.1.1.133	93.184.220.29	217.28.52.97	0.0.0.0			eth1		80\TCP	58870	80	10985	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Netherlands	Latvia: Riga	Netherlands: Noord-Holland			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.133	170.72.22.171			10.1.1.133	170.72.22.171	217.28.52.97	0.0.0.0			eth1		9000\UDP	60401	9000	10001	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50884	53	16395	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	13.107.160.201			10.1.1.11	13.107.160.201	217.28.52.100	0.0.0.0			eth1		53\UDP	9283	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.133	170.72.231.161			10.1.1.133	170.72.231.161	217.28.52.97	0.0.0.0			eth1		443\TCP	54939	443	32211	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United Kingdom: London: London	VM Network		10.1.1.11	139.45.207.79			10.1.1.11	139.45.207.79	217.28.52.100	0.0.0.0			eth1		53\UDP	33993	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United Kingdom	Latvia: Riga	United Kingdom: London			
2022-12-09 04:12:06 PM	2022-12-09 04:12:45 PM	2	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	iPro	DC	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network	VM Network	10.1.1.100	DC2 *		DC2	10.1.1.100	10.1.1.4					eth1		53\UDP	50533	53			UDP	vpn-1 & firewall-1	administrator																								accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:12:38 PM	2022-12-09 04:12:45 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity		United States: Missouri: Kansas City			10.99.88.14	34.117.123.243			10.99.88.14	34.117.123.243	217.28.52.97	0.0.0.0			eth1.422		443\TCP	38630	443	10073	0	TCP	vpn-1 & firewall-1																									accept														United States		United States: Missouri			
2022-12-09 04:12:38 PM	2022-12-09 04:12:45 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity		United Kingdom: London: London			10.99.88.14	139.45.207.75			10.99.88.14	139.45.207.75	217.28.52.97	0.0.0.0			eth1.422		443\TCP	50210	443	10000	0	TCP	vpn-1 & firewall-1																									accept														United Kingdom		United Kingdom: London			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network		10.1.1.133	81.198.165.227			10.1.1.133	81.198.165.227	217.28.52.97	0.0.0.0			eth1.422		80\TCP	58869	80	10002	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49969	53	47851	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	13.107.160.5			10.1.1.11	13.107.160.5	217.28.52.100	0.0.0.0			eth1		53\UDP	10071	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	40.90.4.5			10.1.1.11	40.90.4.5	217.28.52.100	0.0.0.0			eth1		53\UDP	37763	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Traffic	General Network Traffic	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		10.1.1.127	104.18.170.32			10.1.1.127	104.18.170.32					eth1.422		443\TCP		443			TCP	url filtering																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	iPro	iPro	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network	VM Network	10.1.1.15	10.1.1.255			10.1.1.15	10.1.1.255					eth1		138\UDP	138	138			UDP	vpn-1 & firewall-1	irina adomone (ira)																								accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	65422	53	37278	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Germany: Hessen: Frankfurt Am Main	VM Network		10.1.1.167	52.98.175.2			10.1.1.167	52.98.175.2					eth1		443\TCP		443			TCP	application control																									accept													Latvia	Germany	Latvia: Riga	Germany: Hessen			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49211	53	24280	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50332	53	57839	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network		10.1.1.133	81.198.165.227			10.1.1.133	81.198.165.227	217.28.52.97	0.0.0.0			eth1		80\TCP	58869	80	10002	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.133	170.72.22.171			10.1.1.133	170.72.22.171	217.28.52.97	0.0.0.0			eth1		5004\UDP	51867	5004	10000	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50862	53	10905	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network		10.1.1.133	81.198.165.227			10.1.1.133	81.198.165.227					eth1.422		80\TCP		80			TCP	application control																									accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Traffic	General Network Traffic	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network		10.1.1.133	81.198.165.227			10.1.1.133	81.198.165.227					eth1		80\TCP		80			TCP	url filtering																									accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50083	53	30750	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	6	Security	Syslog - Check Point Log Exporter	Network Traffic	General Network Traffic	External	External	External	Global Entity	Global Entity	Latvia: Riga: Riga	Latvia: Riga: Riga			195.182.47.130	217.28.52.97			195.182.47.130	217.28.52.97							443\TCP	50024	443			TCP	https inspection																									https inspect													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:12:45 PM	2022-12-09 04:12:45 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49212	53	36392	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
